NOŻOWNIK,103
OBNISKI,103
OCYTKO,103
OKAPA,103
OKOWIŃSKI,103
OPRYCH,103
OSINKA,103
OTWIASKA,103
OWŁASIUK,103
PARNICKI,103
PASZTOR,103
PELS,103
PIEKARZEWICZ,103
PIETUSZKO,103
PIOCHACZ,103
PŁOSA,103
PŁUŻEK,103
PODZIEMSKI,103
PODZIŃSKI,103
PONCYLIUSZ,103
PROŚCIAK,103
PRZEOREK,103
PUŻUK,103
PYDZIK,103
RĘCŁAWOWICZ,103
RĘKORAJSKI,103
RIETZ,103
ROMANENKO,103
SAMOJŁOWICZ,103
SARNEK,103
SARNOWICZ,103
SAWIKOWSKI,103
SĘDZIELEWSKI,103
SIMA,103
SIRANT,103
SKINDEROWICZ,103
SKOMORUCHA,103
SKORZYCKI,103
SKROBACKI,103
SŁUCHOCKI,103
SOBUTKA,103
SOTA,103
SPARZAK,103
STABIK,103
STEINBERG,103
STOPNICKI,103
STYP-REKOWSKI,103
SUCHOPARSKI,103
SZAJBA,103
SZAR,103
SZAWKAŁO,103
SZLEZAK,103
SZPRĘGLEWSKI,103
SZPURKA,103
SZUDZIŃSKI,103
SZYLIN,103
SZYLIŃSKI,103
SZYPULEWSKI,103
ŚCIBURA,103
ŚCIUBAK,103
ŚMIDODA,103
ŚPIĄCZKA,103
TARGOSIŃSKI,103
TEŚLUK,103
TROJNIAR,103
TUZIEMSKI,103
UGOLIK,103
UNDRO,103
VLASENKO,103
WAJCHT,103
WERLE,103
WESSERLING,103
WIELGOLASKI,103
WOLNIKOWSKI,103
WYDURSKI,103
WYRWISZ,103
WYSMOLIŃSKI,103
ZALWERT,103
ZAWIŚLIŃSKI,103
ZDZIABEK,103
ZEGAROWICZ,103
ZEREK,103
ZMYSŁO,103
ŻYŁKO,103
ALKER,102
AMPUŁA,102
APANASOWICZ,102
BARCZYSZYN,102
BASZCZYN,102
BAUEREK,102
BĄTKIEWICZ,102
BEWICZ,102
BIBRZYCKI,102
BOCHMAN,102
BOCZKAJA,102
BOEHM,102
BOŻYKOWSKI,102
BROŹNY,102
BRÓŻ,102
BUCIŃSKI,102
CHAIM,102
CHARUBA,102
CHASZCZEWSKI,102
CHWALIBÓG,102
CIELICKI,102
CIERACH,102
CYTRYCKI,102
CZEREDRECKI,102
CZESZYŃSKI,102
DASZCZYŃSKI,102
DEMBINSKI,102
DESZCZAK,102
DROBNICKI,102
DROBYSZ,102
DROPIA,102
DUBLA,102
DYMARZ,102
DYSZKOWSKI,102
DZIĄDZIAK,102
DZIĘGIELOWSKI,102
DZIOSA,102
ERKIERT,102
FAJKS,102
FALIGOWSKI,102
FEDRO,102
FILICZKOWSKI,102
FLAKOWICZ,102
FRASZCZYŃSKI,102
FREDYK,102
FROS,102
GAUL,102
GESING,102
GIEREŚ,102
GŁOWIENKOWSKI,102
GŁUSZCZYŃSKI,102
GMITRZAK,102
GMURSKI,102
GNIAŹ,102
GOLASA,102
GONIEWICZ,102
GRAZDA,102
GROSFELD,102
GRZEGANEK,102
HABRASZKA,102
HACZYŃSKI,102
HAIK,102
HAJDRYCH,102
HALECKI,102
HARHALA,102
HASTEROK,102
HAWRANEK,102
HEINTZE,102
HOJNOR,102
HOLENIEWSKI,102
HOLKO,102
HORAJSKI,102
HORBOWICZ,102
HRYNISZYN,102
HYŻOREK,102
JAGACZEWSKI,102
JAMSKI,102
JANIEL,102
JARZYŁO,102
JASIC,102
JASTAK,102
JĄDRZYK,102
JOKA,102
KACZUGA,102
KAJDANA,102
KAŁAMAJA,102
KANCEREK,102
KARKOSZA,102
KEMPYS,102
KĘSIAK,102
KIDZIŃSKI,102
KIELIŚ,102
KLAMER,102
KŁACZEK,102
KOCHELAK,102
KORDAŚ,102
KORONOWICZ,102
KORPOK,102
KORPYS,102
KOSTELECKI,102
KUKIEL,102
KULBA,102
KULING,102
KUMIK,102
KURAJ,102
KURLANC,102
KURPET,102
LAMKIEWICZ,102
LEMBOWICZ,102
LIDER,102
LNIAK,102
ŁĘCZEK,102
ŁOPATKO,102
ŁOSAK,102
ŁOZAK,102
ŁUCAK,102
MACHTYL,102
MACIOŃCZYK,102
MAKOCKI,102
MALESZKO,102
MALIGRANDA,102
MAŁYSKO,102
MATIASZEK,102
MICHNAL,102
MIDER,102
MISTELSKI,102
MORDASZEWSKI,102
MOŹDZIOCH,102
MREŃCA,102
MUDANT,102
NARECKI,102
NIŚCIOR,102
NOGOWCZYK,102
NYDZA,102
ODWALD,102
OLECHNOWSKI,102
OLECZEK,102
OLSZOWIAK,102
OSTRACH,102
PACZWA,102
PAJSZCZYK,102
PARFIEŃCZYK,102
PARLICKI,102
PATAŁA,102
PELSKI,102
PER,102
PERKO,102
PETERMAN,102
PIĄTAK,102
PIECAK,102
PIWOROWICZ,102
PŁOTECKI,102
POLCZYŃSKI,102
POLETYŁO,102
PROSZAK,102
PRZECHRZTA,102
PRZĘZAK,102
PRZYWÓSKI,102
PYŻYŃSKI,102
RAPKIEWICZ,102
RATUSKI,102
REKUĆ,102
RUKS,102
SACAWA,102
SALISZ,102
SANDELEWSKI,102
SETECKI,102
SĘCZEK,102
SIECH,102
SIEMIONKO,102
SKABEK,102
SKIERESZ,102
SKOCZKE,102
SKRAJDA,102
SLIWIŃSKI,102
SLOBODIAN,102
SŁABISZ,102
SŁOMIANNY,102
SONNEK,102
SPERZYŃSKI,102
SPRANCEL,102
SPRUSIŃSKI,102
STANGEL,102
STASAK,102
STAWIECKI,102
STELLER,102
STEPANOV,102
STRZEDUŁA,102
SWARBUŁA,102
SYDORUK,102
SYGNECKI,102
SYRNICKI,102
SZCZUPAŁ,102
SZEPCZYŃSKI,102
SZEREMENT,102
SZERMER,102
SZMOLKE,102
SZULEJKO,102
SZULER,102
SZULGO,102
SZURAWSKI,102
SZYMONIUK,102
SZYNCZEWSKI,102
ŚMIGLARSKI,102
ŚWIEREK,102
ŚWIERGUŁA,102
TRAWA,102
TREMBIŃSKI,102
TRINCZEK,102
TROCIUK,102
TRUS,102
TUTKO,102
TUZIAK,102
UDYCZ,102
UGORNY,102
UŁAŃSKI,102
WALANIA,102
WALCZOK,102
WALCZYKIEWICZ,102
WALĘGA,102
WALUCH,102
WARZYC,102
WĄDOLNY,102
WENUS,102
WERELICH,102
WICKOWSKI,102
WIELKIEWICZ,102
WILDNER,102
WIŚNIOWIECKI,102
WODZIK,102
WOJDZIAK,102
WOTLIŃSKI,102
WROMBEL,102
WRUTNIAK,102
ZADYLAK,102
ZAWAŁA,102
ZIMOŃSKI,102
ZINCHENKO,102
ZYWAR,102
ŻUBERT,102
ŻWAWIAK,102
ABRAHAMCZYK,101
ANDRUSZCZYSZYN,101
ANIOŁCZYK,101
AYDIN,101
BACIAK,101
BADŹMIEROWSKI,101
BAGSIK,101
BAJUK,101
BALBUZA,101
BARDYSZEWSKI,101
BARTOSEWICZ,101
BARTWICKI,101
BAZGA,101
BENEDYKCIUK,101
BEREZECKI,101
BIAŁĘCKI,101
BIAŁOGŁOWY,101
BIAŁUSKI,101
BIELUCH,101
BIJOŚ,101
BILYI,101
BISTRAM,101
BIZIEWSKI,101
BŁAŻYKOWSKI,101
BODZENTA,101
BOŁTROMIUK,101
BOMBRYCH,101
BOŃSKI,101
BOROSZKO,101
BUKŁAD,101
BURDZICKI,101
BURLAGA,101
BURNO,101
CABEL,101
CAG,101
CEMPULIK,101
CHOŁKO,101
CHUĆ,101
CHYBALSKI,101
CHYDZIŃSKI,101
CIERLAK,101
CWIELONG,101
CYCAK,101
CYTROWSKI,101
CZACHARA,101
CZORNAK,101
DERKACH,101
DOMIENIK,101
DRABCZYŃSKI,101
DYMKO,101
DYNDOR,101
DZIAGACZ,101
DZIESZKOWSKI,101
DZIUROSZ,101
FASUGA,101
FELICKI,101
FIUTKOWSKI,101
FLOROWSKI,101
FONS,101
GARBATOWSKI,101
GARBIAK,101
GARDZIOŁA,101
GAWLITA,101
GIERKO,101
GIERTLER,101
GOLJAN,101
GOLUBIŃSKI,101
GORYCA,101
GORZAŁKA,101
GORZKI,101
GOŚCINNY,101
GREJNER,101
GRZECZYŃSKI,101
GRZEŚKA,101
GUDRA,101
GUPTA,101
HALAK,101
HALAREWICZ,101
HAMCZYK,101
HARTUNG,101
HAUK,101
HUPERT,101
JABŁONIEC,101
JAGÓRA,101
JAKLEWICZ,101
JAKLIK,101
JAKOBSZE,101
JAREMKIEWICZ,101
JASZYK,101
JENCZYK,101
JERSZ,101
JOACHIM,101
JUSIS,101
KABACIK,101
KACIUPA,101
KAL,101
KALAK,101
KAŁACH,101
KANIKUŁA,101
KANNENBERG,101
KAPŁAŃSKI,101
KARAMUZ,101
KARKULOWSKI,101
KASZLEWICZ,101
KAZIBUDZKI,101
KHACHATRYAN,101
KLICZEK,101
KLIMACKI,101
KNIAZIUK,101
KOBAN,101
KOCIUCKI,101
KOCYŁOWSKI,101
KOKOCHA,101
KOLB,101
KOMORZYCKI,101
KOSIEWSKI,101
KOTWIS,101
KRAJNA,101
KRASINKIEWICZ,101
KRUPICZ,101
KUDŁAK,101
KUFLIŃSKI,101
KULDA,101
KULESZO,101
KULESZYŃSKI,101
KULZA,101
KURNIKOWSKI,101
KWASOWIEC,101
LABUN,101
LENGIEWICZ,101
ŁAMEK,101
ŁAŹNY,101
ŁBIK,101
MAŁACHWIEJ,101
MAŁUSZEK,101
MARKEFKA,101
MICKA,101
MIESZCZANKOWSKI,101
MIKLEWSKI,101
MIKOSIŃSKI,101
MIŁASZEWICZ,101
MISTERA,101
MOĆKUN,101
MUJTA,101
MURACZEWSKI,101
MURLAK,101
MUSZELIK,101
NAPRAWA,101
NAUMENKO,101
NICIARZ,101
NOWOCZEK,101
OBORZYŃSKI,101
OGANIACZYK,101
OLSZTYŃSKI,101
ORATOWSKI,101
OSÓWNIAK,101
OTOLSKI,101
PAŁUCZAK,101
PATRYAS,101
PEŁDIAK,101
PEŁNIKOWSKI,101
PENDOWSKI,101
PERWEJNIS,101
PETELCZYC,101
PETERWAS,101
PIERZCHAŁKA,101
PIETUCH,101
PIŁACIK,101
PLASOTA,101
PŁOCIENIAK,101
PŁOKARZ,101
POKŁADNIK,101
POLESZUK,101
POMICHTER,101
POPCZYŃSKI,101
POSŁAJKO,101
POTARZYCKI,101
PÓŁROLNIK,101
PUZYNIAK,101
RABIKOWSKI,101
RAC,101
RADZIWOŃSKI,101
RASTAWICKI,101
RĄPEL,101
RESZELSKI,101
RETEL,101
ROŃDA,101
ROPSKI,101
RYGLOWSKI,101
SAMOJEDEN,101
SEREDYKA,101
SEWIOŁO,101
SĘDECKI,101
SHPAK,101
SIERMIŃSKI,101
SMOTRYŚ,101
SMULEWICZ,101
SOPUCH,101
SPECJAŁ,101
STACHUŁA,101
STOJEWSKI,101
STRYJ,101
STRZESZKOWSKI,101
STURMOWSKI,101
SUPRONIK,101
SUWICZAK,101
SZAKOWSKI,101
SZEMIS,101
SZERSZUNOWICZ,101
SZLOSER,101
SZPLIT,101
SZYMCZYCHA,101
ŚMIETANOWSKI,101
ŚWISULSKI,101
TARGALSKI,101
TUMAS,101
TUROWIECKI,101
TWARKOWSKI,101
ULISZEWSKI,101
URLICH,101
WAWRZYNIEC,101
WENCKA,101
WERES,101
WEROŃSKI,101
WILCZYK,101
WOJCIESZCZYK,101
ZAGOJSKI,101
ZAKHAROV,101
ZAPRZALSKI,101
ZDŻALIK,101
ZGRYZA,101
ZIOMKA,101
ZUZEL,101
ŻMUDA TRZEBIATOWSKI,101
ŻYGUŁA,101
ALABA,100
ALEKSIUN,100
ALIŃSKI,100
ANCUTA,100
ANDREJEW,100
APANEL,100
APOSTOŁ,100
BACHRYJ,100
BAĆKO,100
BAJUS,100
BEKAŁA,100
BELTA,100
BENDLIN,100
BEREŚNIEWICZ,100
BIEGAS,100
BIGA,100
BIŁDA,100
BINAŚ,100
BIRK,100
BOĆWIŃSKI,100
BOKOWY,100
BONDAREWICZ,100
BORGULA,100
BRUZGO,100
BUCHCZYK,100
BUŁATEWICZ,100
BURSZTYN,100
BURZAŁA,100
CHAŁUBIEC,100
CHOCHLA,100
CHOSZCZEWSKI,100
CHYLARECKI,100
CHYZIAK,100
CIERECH,100
CIWIS,100
CUGOWSKI,100
CZOŁBA,100
DALASIŃSKI,100
DARNIKOWSKI,100
DEDIO,100
DEMCHENKO,100
DEMUCHA,100
DIKTA,100
DOŁHAN,100
DRECHNY,100
DROBNIKOWSKI,100
DRZĘŹLA,100
DYLICKI,100
DYNER,100
DYWAŃSKI,100
DZIEWULAK,100
DZIEŻYK,100
EJZAK,100
FARIAN,100
FENGIER,100
FIEJTEK,100
FIRYN,100
FITAK,100
FRANIECZEK,100
FRANT,100
FRIEBE,100
FRYCZYŃSKI,100
GIELMUDA,100
GŁUSKI,100
GNIDZIŃSKI,100
GOŁDON,100
GOMULIŃSKI,100
GOŹDZIŃSKI,100
GRANOSZEWSKI,100
GREF,100
GROBARCZYK,100
GRUDZIĄŻ,100
GRYCZA,100
GRYSZPANOWICZ,100
GRZEMBA,100
GUDEWICZ,100
GWIOŹDZIK,100
HABERNY,100
HACHULSKI,100
HANDEREK,100
HANO,100
HAUS,100
HENIG,100
HOJAK,100
HOLWEG,100
IMIOŁO,100
ISKIERSKI,100
JAKOWCZYK,100
JANUSZAK,100
JARMOLIK,100
JĄDERKO,100
JEDNAC,100
JURASZEWSKI,100
KAFLIŃSKI,100
KAMASZ,100
KAMOWSKI,100
KASIK,100
KAUFMANN,100
KAZIKOWSKI,100
KAZMIERCZAK,100
KAZUB,100
KEMONA,100
KICLER,100
KINICKI,100
KLUJEWSKI,100
KMOCH,100
KOBYŁT,100
KODYRA,100
KOMENDAREK,100
KOMICZ,100
KOROTUSZ,100
KORYBALSKI,100
KREPS,100
KROKOSZYŃSKI,100
KRZYSZTAŁOWICZ,100
KULESZEWICZ,100
KULISZEWSKI,100
KURCAB,100
KUSIDEŁ,100
KWIASOWSKI,100
KWIRYNG,100
LAGA,100
LANDZWOJCZAK,100
LEMBRYK,100
LIBUSZOWSKI,100
LOC,100
ŁASTÓWKA,100
ŁUCZYN,100
ŁYKUS,100
MAKSYMCZUK,100
MAMROŁ,100
MAŃKUS,100
MASZTAFIAK,100
MATRYBA,100
MĄDEL,100
MIŃCZUK,100
MIROSZEWSKI,100
MOMONT,100
MORDON,100
MORDYL,100
MOŚKO,100
MROZKOWIAK,100
MUŃSKI,100
MYSIEWICZ,100
NAJS,100
NAMIROWSKI,100
NER,100
NIESPODZIAŃSKI,100
NIEWITECKI,100
OKLEJA,100
OLIWIŃSKI,100
OMELIANIUK,100
ONYŚKO,100
ORDYNIAK,100
OSTAPCHUK,100
OSTROMĘCKI,100
OSTRÓŻKA,100
PANDYRA,100
PAPUŻYŃSKI,100
PAROBIEC,100
PASTUSZYŃSKI,100
PATAŁUCH,100
PEJS,100
PESZKA,100
PEZACKI,100
PIECHUCKI,100
PIETRALCZYK,100
PIGŁA,100
PIHAN,100
PIJANKOWSKI,100
PILNIAK,100
PŁATOSZ,100
PODRUCZNY,100
POŁUJAŃSKI,100
POSPISZYŁ,100
POSPYCHAŁA,100
POTACKI,100
PREKURAT,100
PRZYCHODAJ,100
PUFELSKI,100
PULNAR,100
PUŁASKI,100
PYCHOWSKI,100
RAJCZEWSKI,100
REMPLEWICZ,100
REPETA,100
ROSIN,100
RÓŻNOWICZ,100
RUD,100
SAŁAPAT,100
SAMOLEWICZ,100
SAPUTA,100
SCHÜTZ,100
SEGIN,100
SEŃKÓW,100
SIERUGA,100
SIKOROWSKI,100
SIUPA,100
SIUTY,100
SKALIMOWSKI,100
SKARWECKI,100
SKOCZEWSKI,100
SKÓRECKI,100
SKROBARCZYK,100
SKRZECZEK,100
SKWARKOWSKI,100
SOŁŚNIA,100
SOTNIK,100
STARSKI,100
STOLARZEWICZ,100
STRZĘP,100
SZADE,100
SZALSKI,100
SZEMBORSKI,100
SZOTKIEWICZ,100
SZPERKA,100
SZPERLIK,100
SZTANKOWSKI,100
SZTYCH,100
SZUFLITA,100
SZURPICKI,100
SZYŁOBRYT,100
ŚLACHCIAK,100
TABĘDZKI,100
TARAMAS,100
TARASENKO,100
TARLECKI,100
TELĘGA,100
TĘGI,100
TOBISZEWSKI,100
TRZEBNIAK,100
TRZEWIKOWSKI,100
TWARDUŚ,100
WALEK,100
WAŁĘZA,100
WASZELEWSKI,100
WICIEJOWSKI,100
WIENCZEK,100
WINCENCIK,100
WINCEWICZ,100
WYDYMUS,100
WYPUSTEK,100
WYPYSZEWSKI,100
ZABÓJ,100
ZAKIELARZ,100
ZAPARUCHA,100
ZAROTYŃSKI,100
ZBROCH,100
ZIEMIANOWICZ,100
ZIEWIECKI,100
ZJADEWICZ,100
ZUZEK,100
ZYDEK,100
ŻYSZKOWSKI,100
ABSALON,99
ADAMUSIŃSKI,99
ANASTAZIAK,99
BALBUS,99
BAŁUTA,99
BAŃCZEROWSKI,99
BARUD,99
BILLEWICZ,99
BŁACHA,99
BOŁBA,99
BOMSKI,99
BOŻEWICZ,99
BRANIECKI,99
BREJT,99
BRYŃCZAK,99
BUBIEC,99
BUCZKIEWICZ,99
BUKOWCZYK,99
BUŁACIŃSKI,99
BURZ,99
BUŚKA,99
BYRKA,99
CELT,99
CEP,99
CHABIK,99
CHANG,99
CHODYŃSKI,99
CHOJOWSKI,99
CHROŚNIAK,99
CHUDYKA,99
CHWASTYNIAK,99
CYWICKI,99
CZUWAJ,99
DEKAŃSKI,99
DENERT,99
DER,99
DOŁHAŃ,99
DROPEK,99
DUBIENIECKI,99
DUDNIK,99
DUKALSKI,99
DURMAŁA,99
DYMITER,99
ELZANOWSKI,99
ENGLART,99
FEDECZKO,99
FIBAKIEWICZ,99
FIEDZIUK,99
FIGLEWSKI,99
FIGÓRSKI,99
FIROSZ,99
FOK,99
FUL,99
FURTOK,99
GAJOWIECKI,99
GALENT,99
GAŁĘZIA,99
GARCAREK,99
GĘBARA,99
GĘDZIOROWSKI,99
GIEBEL,99
GILLNER,99
GOLOWSKI,99
GÓRZEWSKI,99
GRONAU,99
GRUSZFELD,99
GRYSKO,99
GUŻEWSKI,99
HADRZYŃSKI,99
HAGNO,99
HALASTRA,99
HALIBOŻEK,99
HECHT,99
HILLAR,99
HLUCHNIK,99
HRYCKOWIAN,99
HUSAREK,99
IŁCZYK,99
JEGOROW,99
JIN,99
JONECKO,99
KACZMARA,99
KACZYK,99
KADŁUBICKI,99
KAMISIŃSKI,99
KARNIEJ,99
KAUCH,99
KICZKAJŁO,99
KIRKO,99
KLEPAK,99
KOCZUK,99
KOLMER,99
KOŁDER,99
KOMPIŃSKI,99
KONEWECKI,99
KOPIEĆ,99
KORPUSIŃSKI,99
KOSMELA,99
KOTARAK,99
KOWALKIEWICZ,99
KOZIEŁEK,99
KRAŻEWSKI,99
KRYSTASZEK,99
KRYŚCIO,99
KSIĄŻKO,99
KUDOSZ,99
KUFERA,99
KUKOWIECKI,99
KULITA,99
KURACZYK,99
KUROCZYCKI,99
KUTERMAK,99
LANKOCZ,99
LENCKI,99
LORA,99
LUBELCZYK,99
ŁACZMAŃSKI,99
ŁOBKO,99
ŁOMZIK,99
ŁOTECKI,99
ŁUTCZYK,99
MAŚLANEK,99
MAŚLANIEC,99
MAŚLORZ,99
MEDAK,99
MELAK,99
MIAKISZ,99
MIGO,99
MŁODKOWSKI,99
MODLIBORSKI,99
MOHAMMED,99
MOLIN,99
MULARCZUK,99
MUSKIETORZ,99
MUSTAFA,99
NIEMOJEWSKI,99
NIEWELT,99
NODZYŃSKI,99
OCETEK,99
OCZERETKO,99
OPITZ,99
OSINSKI,99
PADJASEK,99
PAJNOWSKI,99
PALICH,99
PEPLAK,99
PETRÓW,99
PILUCH,99
PŁASZCZYCA,99
POCIEJ,99
POŁUCH,99
POMIECZYŃSKI,99
POZNANIAK,99
PRZEPIÓRZYŃSKI,99
PRZYSIWEK,99
PUŁCZYŃSKI,99
PUTAJ,99
RACZYKOWSKI,99
RANDZIO,99
RAPALSKI,99
RĄB,99
RESZKIEWICZ,99
RUSJAN,99
RUSOŃ,99
RZĘPAŁA,99
SADALSKI,99
SANDACH,99
SEMBA,99
SENDYK,99
SEPETOWSKI,99
SŁONIECKI,99
SMOROŃSKI,99
SMUGAŁA,99
SORDON,99
SOROKOWSKI,99
SPEK,99
STARBA,99
SUDEK,99
SUSUŁ,99
SZABUNIA,99
SZADA BORZYSZKOWSKI,99
SZAŁYGA,99
SZELWACH,99
SZUMIAŁ,99
SZUROWSKI,99
ŚCIGACZ,99
ŚMISZEK,99
ŚWIRKOSZ,99
TAMULEWICZ,99
TENETA,99
TĘCZYŃSKI,99
TOPIJ,99
TRUBA,99
TRZEBSKI,99
TUSZEWSKI,99
TWORZOWSKI,99
TYBEL,99
TYMOREK,99
WALESIUK,99
WANIK,99
WAWRYCA,99
WAWRZUSIAK,99
WCISEŁ,99
WEINTRITT,99
WEWIÓRA,99
WIDEROWSKI,99
WIEREMIEJUK,99
WILDA,99
WILKOŃ,99
WILUK,99
WITUSIŃSKI,99
WŁODARZEWSKI,99
WOJTECZKO,99
WOWRO,99
WRONISZ,99
ZABIEŁŁO,99
ZALECKI,99
ZAPOLNY,99
ZARAZA,99
ZARODKIEWICZ,99
ZAROŚLIŃSKI,99
ZINÓWKO,99
ZIUZIA,99
ZWADA,99
ŻUPA,99
ALEKSIŃSKI,98
ANTOSZKÓW,98
ARTYM,98
BALION,98
BALSKI,98
BARANIOK,98
BARBARA,98
BARŁOŻEK,98
BARTUNEK,98
BELCIK,98
BETKER,98
BEZRĄK,98
BIELESZA,98
BORZYCKI,98
BRATZ,98
BRUDKIEWICZ,98
BURDELSKI,98
BUZDYGAN,98
CAŁUCH,98
CICHOR,98
CIEMNIECKI,98
CIĘCIARA,98
CYGAŃCZUK,98
CYTRYNIAK,98
CZEBERKUS,98
DENYSENKO,98
DERCZYŃSKI,98
DOBECKI,98
DROŹDZIEWICZ,98
DUDAJEK,98
DŻBIK,98
ELIŃSKI,98
ELLWARDT,98
ENDER,98
FOJUD,98
FORMAŃSKI,98
FRANKA,98
FRYŚNY,98
FUTERA,98
GAGACKI,98
GAJNY,98
GALARY,98
GIER,98
GORZAŁCZYŃSKI,98
GREMBLEWSKI,98
GRENCEL,98
GROMAK,98
GRZANA,98
GUDAJCZYK,98
GUMÓŁKA,98
GUTTMANN,98
HABEREK,98
HARCIAREK,98
HAWRYSZ,98
HEINZ,98
HODURA,98
HOFF,98
HORMAŃSKI,98
HRUSZKA,98
HUSARZ,98
HUSZALUK,98
IKWANTY,98
INTEK,98
JACHTOMA,98
JAKOWLEW,98
JANCY,98
JANUSZKA,98
JAREMBA,98
JASKIERNY,98
JUCEWICZ,98
JUCHNICKI,98
KAGANKIEWICZ,98
KAPAŁCZYŃSKI,98
KATARZYNIAK,98
KIDYBA,98
KIECAK,98
KIEŁBASKA,98
KIRSZLING,98
KIZIŃSKI,98
KŁYZA,98
KNIOTEK,98
KOĆMIEROWSKI,98
KOMARZEWSKI,98
KORGEL,98
KOROWAJCZYK,98
KORTYKA,98
KOSYRA,98
KOTELUK,98
KOTKOWIAK,98
KOTYŚ,98
KOY,98
KOZIELEWSKI,98
KRAJECKI,98
KROGULEWSKI,98
KRYPCIAK,98
KUBATA,98
KUDŁAWIEC,98
KUKUŁOWICZ,98
KULENTY,98
KUSTOS,98
KUŹNIECOW,98
KŰHN,98
LACKI,98
LIBOWSKI,98
LIBUDZIC,98
LIMAN,98
LITAROWICZ,98
LITERA,98
LUBIATOWSKI,98
LURZYŃSKI,98
ŁESYK,98
ŁUKASZYŃSKI,98
MARTENS,98
MAŚCIANICA,98
MATLOK,98
MĄDRECKI,98
MEDYGRAŁ,98
MENDELA,98
MERCHELSKI,98
MERTIN,98
MIELNICZYN,98
MIESZEK,98
MIĘSIKOWSKI,98
MIGZA,98
MIKOSIK,98
MILINKIEWICZ,98
MIRAS,98
MIZERKA,98
MOROŃCZYK,98
MOZLER,98
NACHLIK,98
NADOLIŃSKI,98
NADSTAZIK,98
NAMIOTA,98
NEYMAN,98
NICZYJ,98
NIEMCEWICZ,98
NIKADON,98
OLEJARNIK,98
OPARSKI,98
OPASIAK,98
ORMAŃCZYK,98
ORSZULSKI,98
OSZUŚCIK,98
PALAR,98
PALUSIAK,98
PAŁECZKA,98
PATRZYKOWSKI,98
PETEJA,98
PETROSYAN,98
PĘDZIKOWSKI,98
PIEKAR,98
PIERZAKOWSKI,98
PIKIEL,98
PIŁOT,98
PLIWKA,98
PODOGRODZKI,98
POPIELECKI,98
POTERAJ,98
PRADUN,98
PRUK,98
PRZETAKIEWICZ,98
PUSTÓWKA,98
RABE,98
RADOŃSKI,98
RI,98
ROZBIEWSKI,98
ROZESŁANIEC,98
ROŻNIAK,98
RUGOWSKI,98
RUSZ,98
RUSZTYN,98
RYBANDT,98
SABADASZ,98
SACIŁOWSKI,98
SADUREK,98
SEMENOV,98
SERDECZNY,98
SIANKO,98
SIWIRSKI,98
SKAKUN,98
SKONIECZKO,98
SOBÓLSKI,98
SOLISZ,98
SOPAŁA,98
SOPYŁO,98
SPIK,98
SRAL,98
STANECZEK,98
STANIOCH,98
STARACHOWSKI,98
STAWNICKI,98
STRONGOWSKI,98
SUKTA,98
SZAWICA,98
SZCZUPACZYŃSKI,98
SZEWIECZEK,98
SZŁYK,98
SZTAJEROWSKI,98
SZUKIEWICZ,98
SZULAK,98
SZYMAKOWSKI,98
ŚRÓDA,98
TOFILUK,98
TOMOWIAK,98
TUORA,98
TURANT,98
TUZIK,98
UCIEKLAK,98
ULANECKI,98
WANTUŁA,98
WARKUSZ,98
WEROCHOWSKI,98
WICKA,98
WIERZCHANOWSKI,98
WIĘCKI,98
WINIEWSKI,98
WIZNEROWICZ,98
WŁUDARZ,98
WOJCIULA,98
WOJCZAK,98
WOJTASIUK,98
WOJTYNOWSKI,98
WOLNICA,98
WYWRÓT,98
ZABŁOŃSKI,98
ZAJDLEWICZ,98
ZAMELSKI,98
ZIMMERMAN,98
ZINKOWSKI,98
ZUBCZYŃSKI,98
ZYDORCZAK,98
ZYSZCZAK,98
ŻOŁOWICZ,98
ŻYWINA,98
ADAMUSIK,97
ANISZKIEWICZ,97
ARMACKI,97
ARSZYŃSKI,97
AUGUSTYŃCZYK,97
BACZUL,97
BALKOWSKI,97
BAŁAMUCKI,97
BANCER,97
BELAK,97
BICHOWSKI,97
BIEŁOUS,97
BIZIUK,97
BŁESZNOWSKI,97
BOBRYCKI,97
BOGOŃ,97
BOJAŃSKI,97
BOŁTRUCZUK,97
BONCZYK,97
BONTER,97
BRĄSZKIEWICZ,97
BRELSKI,97
BROJ,97
BRUSZKIEWICZ,97
BUCZYŁO,97
BUDYNKIEWICZ,97
BULAS,97
BURBAN,97
BURNIAK,97
CENDLEWSKI,97
CEPEK,97
CHARABIN,97
CHOMACKI,97
CHWOJKO,97
CICHANOWICZ,97
CIEMSKI,97
CIOSKA,97
CIURLIK,97
CZAPKOWICZ,97
CZERNYSZ,97
CZOŁPIŃSKI,97
CZUBATY,97
CZUDEC,97
DAWIDZKI,97
DOBROŁOWICZ,97
DOBRZELEWSKI,97
DORCZAK,97
DRAGANIK,97
DRESSLER,97
DRUŻDŻEL,97
DUKS,97
DZIADECKI,97
DZIADUSZEK,97
FADEREWSKI,97
FALEWICZ,97
FALICKI,97
FASULA,97
FIEDOSIUK,97
FIRMOWSKI,97
GADASZEWSKI,97
GADKOWSKI,97
GAJDULEWICZ,97
GALARDA,97
GARDAWSKI,97
GARGULIŃSKI,97
GEJDEL,97
GLANDA,97
GOCALIŃSKI,97
GOLIWĄS,97
GOSPODAROWICZ,97
GOŹDZIELEWSKI,97
GÓRSZCZAK,97
GRABLOWSKI,97
GRUNDKOWSKI,97
GRYN,97
